user_id,R,F,user_type,user_type_name
353497,0,13,1,高价值用户
353498,1,1,2,潜力用户
353501,5,3,0,流失用户
353502,0,9,1,高价值用户
353503,0,5,2,潜力用户
353504,1,2,2,潜力用户
353506,0,12,1,高价值用户
353507,2,1,2,潜力用户
353509,6,1,0,流失用户
353510,7,1,0,流失用户
353511,0,1,2,潜力用户
353513,7,2,0,流失用户
353514,0,3,2,潜力用户
353515,1,2,2,潜力用户
353516,3,2,2,潜力用户
353517,3,2,2,潜力用户
353519,5,2,0,流失用户
353520,0,4,2,潜力用户
353524,0,2,2,潜力用户
353525,6,1,0,流失用户
353526,6,1,0,流失用户
353529,1,4,2,潜力用户
353530,1,8,1,高价值用户
353531,0,2,2,潜力用户
353532,0,1,2,潜力用户
353533,2,1,2,潜力用户
353534,1,8,1,高价值用户
353535,1,1,2,潜力用户
353536,0,1,2,潜力用户
353537,8,1,0,流失用户
353538,1,5,2,潜力用户
353539,0,5,2,潜力用户
353540,1,2,2,潜力用户
353541,4,3,0,流失用户
353542,1,2,2,潜力用户
353546,0,4,2,潜力用户
353548,2,4,2,潜力用户
353549,5,2,0,流失用户
353551,5,1,0,流失用户
353552,4,1,0,流失用户
353553,3,2,2,潜力用户
353554,0,3,2,潜力用户
353556,1,3,2,潜力用户
353559,8,1,0,流失用户
353562,0,4,2,潜力用户
353563,0,2,2,潜力用户
353564,1,4,2,潜力用户
353566,8,3,0,流失用户
353569,0,4,2,潜力用户
353570,8,2,0,流失用户
353572,0,9,1,高价值用户
353573,4,1,0,流失用户
353576,0,4,2,潜力用户
353577,4,2,0,流失用户
353579,4,4,0,流失用户
353580,0,2,2,潜力用户
353581,5,2,0,流失用户
353582,8,1,0,流失用户
353583,5,3,0,流失用户
353584,6,2,0,流失用户
353585,0,8,1,高价值用户
353586,4,3,0,流失用户
353588,3,2,2,潜力用户
353589,0,2,2,潜力用户
353591,4,1,0,流失用户
353592,0,3,2,潜力用户
353594,5,2,0,流失用户
353595,6,1,0,流失用户
353597,0,3,2,潜力用户
353599,1,6,1,高价值用户
353600,1,2,2,潜力用户
353602,7,2,0,流失用户
353603,0,6,1,高价值用户
353604,3,1,2,潜力用户
353605,0,4,2,潜力用户
353606,0,4,2,潜力用户
353610,6,4,0,流失用户
353612,8,1,0,流失用户
353616,5,4,0,流失用户
353618,1,6,1,高价值用户
353620,0,4,2,潜力用户
353621,1,19,1,高价值用户
353622,6,2,0,流失用户
353625,1,3,2,潜力用户
353628,0,1,2,潜力用户
353629,1,1,2,潜力用户
353630,8,2,0,流失用户
353632,6,4,0,流失用户
353634,4,2,0,流失用户
353635,6,5,0,流失用户
353637,5,2,0,流失用户
353638,4,2,0,流失用户
353641,0,2,2,潜力用户
353643,0,2,2,潜力用户
353646,4,1,0,流失用户
353648,7,1,0,流失用户
353650,0,4,2,潜力用户
353651,4,1,0,流失用户
353652,4,1,0,流失用户
353655,4,1,0,流失用户
353656,4,4,0,流失用户
353658,3,3,2,潜力用户
353659,4,1,0,流失用户
353660,0,4,2,潜力用户
353661,1,3,2,潜力用户
353663,2,7,1,高价值用户
353665,0,4,2,潜力用户
353669,4,1,0,流失用户
353672,0,3,2,潜力用户
353673,1,4,2,潜力用户
353675,5,7,1,高价值用户
353678,2,8,1,高价值用户
353679,3,3,2,潜力用户
353680,3,1,2,潜力用户
353681,3,2,2,潜力用户
353682,0,11,1,高价值用户
353684,0,6,1,高价值用户
353685,0,2,2,潜力用户
353686,0,1,2,潜力用户
353687,2,6,1,高价值用户
353688,0,1,2,潜力用户
353689,3,3,2,潜力用户
353690,2,1,2,潜力用户
353691,7,1,0,流失用户
353693,3,4,2,潜力用户
353697,0,3,2,潜力用户
353698,0,6,1,高价值用户
353699,1,3,2,潜力用户
353701,1,2,2,潜力用户
353702,1,2,2,潜力用户
353703,1,14,1,高价值用户
353704,1,6,1,高价值用户
353706,3,1,2,潜力用户
353707,7,1,0,流失用户
353708,6,3,0,流失用户
353709,1,3,2,潜力用户
353710,3,4,2,潜力用户
353711,3,3,2,潜力用户
353712,7,1,0,流失用户
353713,6,2,0,流失用户
353714,0,5,2,潜力用户
353715,4,2,0,流失用户
353718,7,1,0,流失用户
353719,1,2,2,潜力用户
353720,2,4,2,潜力用户
353723,0,5,2,潜力用户
353724,0,5,2,潜力用户
353726,7,2,0,流失用户
353727,3,4,2,潜力用户
353728,0,10,1,高价值用户
353729,4,2,0,流失用户
353730,1,4,2,潜力用户
353731,0,3,2,潜力用户
353732,4,1,0,流失用户
353733,6,1,0,流失用户
353736,4,1,0,流失用户
353737,4,4,0,流失用户
353738,5,6,0,流失用户
353739,4,1,0,流失用户
353740,7,1,0,流失用户
353741,2,1,2,潜力用户
353742,1,4,2,潜力用户
353743,2,2,2,潜力用户
353744,5,2,0,流失用户
353745,1,3,2,潜力用户
353747,0,2,2,潜力用户
353748,3,2,2,潜力用户
353749,1,1,2,潜力用户
353751,6,2,0,流失用户
353754,3,3,2,潜力用户
353757,0,2,2,潜力用户
353758,4,1,0,流失用户
353759,0,3,2,潜力用户
353760,0,3,2,潜力用户
353762,2,1,2,潜力用户
353766,6,1,0,流失用户
353768,0,5,2,潜力用户
353770,6,1,0,流失用户
353774,1,3,2,潜力用户
353775,6,1,0,流失用户
353776,3,4,2,潜力用户
353778,3,1,2,潜力用户
353779,4,1,0,流失用户
353780,7,1,0,流失用户
353782,4,2,0,流失用户
353783,0,2,2,潜力用户
353784,0,5,2,潜力用户
353785,3,3,2,潜力用户
353787,7,1,0,流失用户
353788,0,3,2,潜力用户
353789,1,3,2,潜力用户
353790,8,2,0,流失用户
353792,7,1,0,流失用户
353793,4,2,0,流失用户
353794,3,2,2,潜力用户
353795,1,1,2,潜力用户
353796,8,2,0,流失用户
353797,0,14,1,高价值用户
353798,1,1,2,潜力用户
353799,4,1,0,流失用户
353800,8,1,0,流失用户
353801,3,2,2,潜力用户
353803,0,2,2,潜力用户
353805,1,2,2,潜力用户
353808,4,1,0,流失用户
353811,5,2,0,流失用户
353812,0,5,2,潜力用户
353814,0,3,2,潜力用户
353815,3,1,2,潜力用户
353816,2,2,2,潜力用户
353817,3,1,2,潜力用户
353818,0,1,2,潜力用户
353820,0,6,1,高价值用户
353823,1,1,2,潜力用户
353826,1,4,2,潜力用户
353829,4,1,0,流失用户
353830,0,2,2,潜力用户
353833,1,4,2,潜力用户
353835,4,1,0,流失用户
353836,1,6,1,高价值用户
353838,8,1,0,流失用户
353841,7,1,0,流失用户
353842,2,1,2,潜力用户
353843,1,1,2,潜力用户
353844,1,3,2,潜力用户
353845,1,5,2,潜力用户
353846,1,1,2,潜力用户
353847,4,2,0,流失用户
353848,1,2,2,潜力用户
353849,5,2,0,流失用户
353850,1,1,2,潜力用户
353851,0,1,2,潜力用户
353853,1,3,2,潜力用户
353854,5,1,0,流失用户
353855,0,5,2,潜力用户
353856,7,1,0,流失用户
353857,0,7,1,高价值用户
353862,4,2,0,流失用户
353863,4,1,0,流失用户
353864,5,1,0,流失用户
353865,2,6,1,高价值用户
353867,0,3,2,潜力用户
353869,0,2,2,潜力用户
353873,1,2,2,潜力用户
353874,8,1,0,流失用户
353875,0,1,2,潜力用户
353876,8,1,0,流失用户
353877,4,1,0,流失用户
353878,1,2,2,潜力用户
353880,2,1,2,潜力用户
353883,7,1,0,流失用户
353884,2,1,2,潜力用户
353885,2,1,2,潜力用户
353886,1,10,1,高价值用户
353887,2,4,2,潜力用户
353888,3,4,2,潜力用户
353889,1,1,2,潜力用户
353890,1,1,2,潜力用户
353892,5,1,0,流失用户
353894,3,2,2,潜力用户
353896,6,2,0,流失用户
353897,4,3,0,流失用户
353898,1,5,2,潜力用户
353899,1,1,2,潜力用户
353900,3,2,2,潜力用户
353901,0,2,2,潜力用户
353906,8,1,0,流失用户
353907,1,1,2,潜力用户
353908,0,5,2,潜力用户
353909,7,1,0,流失用户
353911,2,2,2,潜力用户
353912,0,7,1,高价值用户
353913,1,1,2,潜力用户
353914,0,1,2,潜力用户
353915,0,2,2,潜力用户
353916,2,4,2,潜力用户
353918,1,4,2,潜力用户
353919,1,2,2,潜力用户
353920,4,1,0,流失用户
353921,1,8,1,高价值用户
353923,3,5,2,潜力用户
353924,2,3,2,潜力用户
353925,1,1,2,潜力用户
353926,5,1,0,流失用户
353927,3,2,2,潜力用户
353929,1,1,2,潜力用户
353930,1,7,1,高价值用户
353931,1,2,2,潜力用户
353934,3,5,2,潜力用户
353935,0,4,2,潜力用户
353937,6,3,0,流失用户
353938,1,16,1,高价值用户
353939,4,3,0,流失用户
353940,4,2,0,流失用户
353941,1,4,2,潜力用户
353942,4,2,0,流失用户
353943,2,3,2,潜力用户
353945,3,1,2,潜力用户
353947,5,2,0,流失用户
353948,4,3,0,流失用户
353949,4,1,0,流失用户
353950,5,6,0,流失用户
353951,5,1,0,流失用户
353952,1,1,2,潜力用户
353953,1,9,1,高价值用户
353954,2,2,2,潜力用户
353955,3,7,1,高价值用户
353956,0,3,2,潜力用户
353957,1,1,2,潜力用户
353959,0,8,1,高价值用户
353960,0,3,2,潜力用户
353961,4,2,0,流失用户
353962,7,1,0,流失用户
353965,8,1,0,流失用户
353970,2,4,2,潜力用户
353971,8,1,0,流失用户
353972,2,4,2,潜力用户
353974,0,3,2,潜力用户
353975,1,5,2,潜力用户
353976,2,4,2,潜力用户
353978,0,2,2,潜力用户
353981,0,3,2,潜力用户
353982,4,1,0,流失用户
353984,3,1,2,潜力用户
353985,1,1,2,潜力用户
353988,6,1,0,流失用户
353989,4,3,0,流失用户
353991,2,2,2,潜力用户
353993,3,2,2,潜力用户
353994,0,5,2,潜力用户
353995,0,1,2,潜力用户
353997,5,2,0,流失用户
353998,1,2,2,潜力用户
354000,3,3,2,潜力用户
354001,1,3,2,潜力用户
354003,1,2,2,潜力用户
354004,0,5,2,潜力用户
354005,1,1,2,潜力用户
354007,1,5,2,潜力用户
354009,5,2,0,流失用户
354012,3,2,2,潜力用户
354013,0,1,2,潜力用户
354014,0,1,2,潜力用户
354016,1,2,2,潜力用户
354017,0,2,2,潜力用户
354018,4,1,0,流失用户
354022,3,1,2,潜力用户
354024,5,3,0,流失用户
354027,7,1,0,流失用户
354028,5,2,0,流失用户
354030,4,2,0,流失用户
354032,1,12,1,高价值用户
354034,7,1,0,流失用户
354035,1,4,2,潜力用户
354036,2,3,2,潜力用户
354037,0,7,1,高价值用户
354038,1,5,2,潜力用户
354039,2,1,2,潜力用户
354040,1,2,2,潜力用户
354041,3,1,2,潜力用户
354042,0,3,2,潜力用户
354046,1,3,2,潜力用户
354047,8,1,0,流失用户
354048,2,2,2,潜力用户
354050,1,2,2,潜力用户
354051,2,6,1,高价值用户
354052,1,2,2,潜力用户
354054,3,2,2,潜力用户
354055,7,2,0,流失用户
354056,2,2,2,潜力用户
354058,0,5,2,潜力用户
354060,0,3,2,潜力用户
354064,1,3,2,潜力用户
354066,3,4,2,潜力用户
354067,1,3,2,潜力用户
354068,8,1,0,流失用户
354069,1,3,2,潜力用户
354072,6,1,0,流失用户
354074,1,1,2,潜力用户
354075,1,3,2,潜力用户
354076,1,1,2,潜力用户
354079,3,1,2,潜力用户
354081,4,2,0,流失用户
354082,7,1,0,流失用户
354084,1,1,2,潜力用户
354085,1,3,2,潜力用户
354086,4,1,0,流失用户
354087,2,5,2,潜力用户
354090,3,2,2,潜力用户
354091,2,3,2,潜力用户
354093,3,5,2,潜力用户
354096,0,1,2,潜力用户
354097,1,1,2,潜力用户
354101,0,2,2,潜力用户
354104,3,3,2,潜力用户
354105,2,2,2,潜力用户
354106,1,2,2,潜力用户
354109,4,2,0,流失用户
354110,1,1,2,潜力用户
354111,2,1,2,潜力用户
354112,3,2,2,潜力用户
354113,5,1,0,流失用户
354115,2,1,2,潜力用户
354116,0,10,1,高价值用户
354117,1,1,2,潜力用户
354118,0,2,2,潜力用户
354120,3,3,2,潜力用户
354122,5,2,0,流失用户
354123,1,8,1,高价值用户
354124,0,4,2,潜力用户
354125,0,2,2,潜力用户
354126,7,2,0,流失用户
354128,0,8,1,高价值用户
354129,1,1,2,潜力用户
354131,3,2,2,潜力用户
354132,6,1,0,流失用户
354133,4,7,1,高价值用户
354134,1,2,2,潜力用户
354135,1,2,2,潜力用户
354137,8,2,0,流失用户
354139,0,2,2,潜力用户
354141,0,7,1,高价值用户
354142,3,4,2,潜力用户
354143,2,1,2,潜力用户
354144,4,2,0,流失用户
354145,0,5,2,潜力用户
354146,0,8,1,高价值用户
354147,5,1,0,流失用户
354148,1,3,2,潜力用户
354150,4,1,0,流失用户
354151,6,6,0,流失用户
354152,3,2,2,潜力用户
354153,6,2,0,流失用户
354154,0,2,2,潜力用户
354155,3,7,1,高价值用户
354156,7,1,0,流失用户
354157,0,3,2,潜力用户
354159,2,3,2,潜力用户
354161,2,1,2,潜力用户
354165,0,5,2,潜力用户
354166,0,4,2,潜力用户
354167,1,3,2,潜力用户
354168,1,4,2,潜力用户
354169,0,4,2,潜力用户
354172,3,4,2,潜力用户
354173,4,2,0,流失用户
354174,0,6,1,高价值用户
354175,0,1,2,潜力用户
354176,5,1,0,流失用户
354185,6,3,0,流失用户
354186,6,5,0,流失用户
354187,0,4,2,潜力用户
354188,4,2,0,流失用户
354189,4,3,0,流失用户
354190,1,3,2,潜力用户
354191,2,1,2,潜力用户
354192,2,9,1,高价值用户
354193,1,1,2,潜力用户
354194,2,3,2,潜力用户
354198,1,1,2,潜力用户
354199,1,8,1,高价值用户
354200,2,5,2,潜力用户
354201,5,1,0,流失用户
354202,3,4,2,潜力用户
354203,0,3,2,潜力用户
354206,6,1,0,流失用户
354208,8,1,0,流失用户
354210,1,2,2,潜力用户
354212,2,4,2,潜力用户
354213,0,2,2,潜力用户
354214,5,1,0,流失用户
354215,0,7,1,高价值用户
354219,3,1,2,潜力用户
354220,1,1,2,潜力用户
354223,0,1,2,潜力用户
354225,0,1,2,潜力用户
354226,1,2,2,潜力用户
354227,0,4,2,潜力用户
354228,1,2,2,潜力用户
354230,3,2,2,潜力用户
354231,2,5,2,潜力用户
354232,3,3,2,潜力用户
354233,0,4,2,潜力用户
354236,7,3,0,流失用户
354238,1,1,2,潜力用户
354239,3,4,2,潜力用户
354240,3,4,2,潜力用户
354241,2,2,2,潜力用户
354242,0,11,1,高价值用户
354243,1,4,2,潜力用户
354245,0,5,2,潜力用户
354246,3,2,2,潜力用户
354247,1,5,2,潜力用户
354248,0,1,2,潜力用户
354249,6,1,0,流失用户
354250,3,3,2,潜力用户
354251,0,5,2,潜力用户
354252,1,2,2,潜力用户
354253,0,2,2,潜力用户
354254,5,2,0,流失用户
354255,0,1,2,潜力用户
354258,2,3,2,潜力用户
354260,6,1,0,流失用户
354262,7,1,0,流失用户
354265,7,1,0,流失用户
354266,8,1,0,流失用户
354267,1,9,1,高价值用户
354269,3,2,2,潜力用户
354270,1,3,2,潜力用户
354271,0,2,2,潜力用户
354272,7,1,0,流失用户
354277,0,4,2,潜力用户
354281,3,2,2,潜力用户
354283,0,8,1,高价值用户
354284,2,8,1,高价值用户
354286,5,2,0,流失用户
354287,1,3,2,潜力用户
354288,0,2,2,潜力用户
354289,0,2,2,潜力用户
354290,2,3,2,潜力用户
354291,5,2,0,流失用户
354293,1,8,1,高价值用户
354295,7,2,0,流失用户
354296,3,2,2,潜力用户
354298,7,1,0,流失用户
354299,0,11,1,高价值用户
354300,5,1,0,流失用户
354302,1,1,2,潜力用户
354303,1,2,2,潜力用户
354304,1,2,2,潜力用户
354305,0,1,2,潜力用户
354307,4,4,0,流失用户
354309,0,3,2,潜力用户
354310,2,4,2,潜力用户
354311,4,1,0,流失用户
354312,8,3,0,流失用户
354313,3,1,2,潜力用户
354315,4,2,0,流失用户
354316,3,6,1,高价值用户
354317,0,3,2,潜力用户
354318,2,4,2,潜力用户
354319,1,6,1,高价值用户
354321,0,13,1,高价值用户
354322,7,2,0,流失用户
354323,0,2,2,潜力用户
354325,0,4,2,潜力用户
354326,2,6,1,高价值用户
354327,6,1,0,流失用户
354328,2,1,2,潜力用户
354329,1,1,2,潜力用户
354331,1,1,2,潜力用户
354332,1,2,2,潜力用户
354334,6,2,0,流失用户
354335,7,1,0,流失用户
354336,4,1,0,流失用户
354338,5,6,0,流失用户
354342,2,5,2,潜力用户
354343,0,1,2,潜力用户
354344,2,13,1,高价值用户
354347,3,2,2,潜力用户
354350,1,1,2,潜力用户
354351,6,2,0,流失用户
354352,5,1,0,流失用户
354353,0,13,1,高价值用户
354354,3,3,2,潜力用户
354357,0,1,2,潜力用户
354358,2,3,2,潜力用户
354360,0,4,2,潜力用户
354362,0,1,2,潜力用户
354364,6,2,0,流失用户
354365,6,3,0,流失用户
354366,1,5,2,潜力用户
354367,1,4,2,潜力用户
354369,8,2,0,流失用户
354373,1,1,2,潜力用户
354374,6,1,0,流失用户
354375,3,3,2,潜力用户
354376,4,2,0,流失用户
354378,0,1,2,潜力用户
354379,3,4,2,潜力用户
354380,1,3,2,潜力用户
354383,1,2,2,潜力用户
354384,2,1,2,潜力用户
354385,1,2,2,潜力用户
354386,1,2,2,潜力用户
354387,7,1,0,流失用户
354388,2,10,1,高价值用户
354389,2,2,2,潜力用户
354390,0,4,2,潜力用户
354391,4,1,0,流失用户
354393,1,2,2,潜力用户
354394,8,2,0,流失用户
354395,0,1,2,潜力用户
354396,4,3,0,流失用户
354397,8,1,0,流失用户
354398,7,1,0,流失用户
354399,2,4,2,潜力用户
354400,4,5,0,流失用户
354401,0,2,2,潜力用户
354402,3,2,2,潜力用户
354404,4,1,0,流失用户
354405,1,7,1,高价值用户
354409,1,2,2,潜力用户
354410,0,1,2,潜力用户
354412,1,6,1,高价值用户
354413,1,2,2,潜力用户
354414,0,3,2,潜力用户
354415,5,2,0,流失用户
354417,3,3,2,潜力用户
354418,0,4,2,潜力用户
354419,0,2,2,潜力用户
354420,1,1,2,潜力用户
354421,2,1,2,潜力用户
354422,0,3,2,潜力用户
354424,0,6,1,高价值用户
354425,7,2,0,流失用户
354426,2,2,2,潜力用户
354427,6,1,0,流失用户
354428,0,1,2,潜力用户
354430,5,5,0,流失用户
354431,0,6,1,高价值用户
354434,6,1,0,流失用户
354435,3,1,2,潜力用户
354436,1,4,2,潜力用户
354437,5,1,0,流失用户
354438,5,1,0,流失用户
354440,6,2,0,流失用户
354441,8,1,0,流失用户
354442,2,3,2,潜力用户
354444,0,6,1,高价值用户
354445,1,1,2,潜力用户
354447,3,1,2,潜力用户
354449,0,3,2,潜力用户
354450,1,3,2,潜力用户
354453,8,1,0,流失用户
354454,6,1,0,流失用户
354455,1,3,2,潜力用户
354456,7,2,0,流失用户
354458,7,2,0,流失用户
354459,1,6,1,高价值用户
354460,0,7,1,高价值用户
354464,0,1,2,潜力用户
354466,1,3,2,潜力用户
354467,0,10,1,高价值用户
354468,6,1,0,流失用户
354469,4,1,0,流失用户
354470,5,2,0,流失用户
354473,1,2,2,潜力用户
354474,3,4,2,潜力用户
354476,0,1,2,潜力用户
354477,0,2,2,潜力用户
354478,3,2,2,潜力用户
354479,6,1,0,流失用户
354481,5,1,0,流失用户
354482,7,2,0,流失用户
354483,4,2,0,流失用户
354484,2,2,2,潜力用户
354486,0,2,2,潜力用户
354487,8,1,0,流失用户
354488,7,2,0,流失用户
354493,2,9,1,高价值用户
354494,3,4,2,潜力用户
354495,1,9,1,高价值用户
354496,1,3,2,潜力用户
354498,6,1,0,流失用户
354501,7,1,0,流失用户
354502,1,7,1,高价值用户
354506,4,3,0,流失用户
354507,4,1,0,流失用户
354508,3,2,2,潜力用户
354510,0,4,2,潜力用户
354511,0,2,2,潜力用户
354512,1,1,2,潜力用户
354513,8,1,0,流失用户
354514,5,1,0,流失用户
354515,7,1,0,流失用户
354519,3,2,2,潜力用户
354521,8,3,0,流失用户
354522,1,4,2,潜力用户
354523,1,3,2,潜力用户
354524,5,3,0,流失用户
354525,0,3,2,潜力用户
354526,1,1,2,潜力用户
354528,5,1,0,流失用户
354529,3,4,2,潜力用户
354530,0,1,2,潜力用户
354531,4,1,0,流失用户
354532,2,2,2,潜力用户
354535,0,1,2,潜力用户
354536,1,5,2,潜力用户
354537,8,2,0,流失用户
354538,4,2,0,流失用户
354539,0,3,2,潜力用户
354540,2,2,2,潜力用户
354541,0,2,2,潜力用户
354542,2,1,2,潜力用户
354544,0,3,2,潜力用户
354545,1,2,2,潜力用户
354546,4,1,0,流失用户
354547,7,1,0,流失用户
354548,8,2,0,流失用户
354550,0,6,1,高价值用户
354551,2,3,2,潜力用户
354552,2,1,2,潜力用户
354553,5,2,0,流失用户
354556,3,2,2,潜力用户
354558,7,1,0,流失用户
354559,3,3,2,潜力用户
354564,1,1,2,潜力用户
354565,4,2,0,流失用户
354566,5,7,1,高价值用户
354567,8,1,0,流失用户
354568,0,5,2,潜力用户
354570,8,1,0,流失用户
354571,0,8,1,高价值用户
354572,0,1,2,潜力用户
354573,5,1,0,流失用户
354574,0,4,2,潜力用户
354575,2,5,2,潜力用户
354576,7,2,0,流失用户
354578,1,2,2,潜力用户
354579,0,4,2,潜力用户
354580,1,1,2,潜力用户
354581,2,3,2,潜力用户
354582,6,1,0,流失用户
354584,1,2,2,潜力用户
354586,3,1,2,潜力用户
354587,7,2,0,流失用户
354588,1,2,2,潜力用户
354589,4,2,0,流失用户
354590,2,2,2,潜力用户
354592,7,1,0,流失用户
354593,2,4,2,潜力用户
354595,0,3,2,潜力用户
354596,8,3,0,流失用户
354598,0,2,2,潜力用户
354599,6,3,0,流失用户
354600,2,2,2,潜力用户
354601,1,1,2,潜力用户
354602,1,4,2,潜力用户
354603,0,1,2,潜力用户
354605,1,4,2,潜力用户
354606,1,2,2,潜力用户
354609,4,1,0,流失用户
354611,3,2,2,潜力用户
354612,0,2,2,潜力用户
354613,6,2,0,流失用户
354614,5,2,0,流失用户
354621,8,2,0,流失用户
354624,0,1,2,潜力用户
354626,0,3,2,潜力用户
354627,1,1,2,潜力用户
354630,0,2,2,潜力用户
354632,6,3,0,流失用户
354634,0,2,2,潜力用户
354635,8,1,0,流失用户
354636,0,2,2,潜力用户
354637,3,2,2,潜力用户
354639,1,3,2,潜力用户
354641,0,8,1,高价值用户
354642,7,2,0,流失用户
354645,3,2,2,潜力用户
354646,3,1,2,潜力用户
354648,8,2,0,流失用户
354649,4,1,0,流失用户
354651,0,1,2,潜力用户
354653,2,4,2,潜力用户
354655,3,1,2,潜力用户
354656,1,1,2,潜力用户
354657,8,1,0,流失用户
354658,5,1,0,流失用户
354659,0,2,2,潜力用户
354664,1,2,2,潜力用户
354666,3,2,2,潜力用户
354667,1,3,2,潜力用户
354668,0,2,2,潜力用户
354670,2,1,2,潜力用户
354673,6,1,0,流失用户
354675,8,1,0,流失用户
354676,6,2,0,流失用户
354678,7,1,0,流失用户
354679,1,3,2,潜力用户
354680,6,1,0,流失用户
354681,3,3,2,潜力用户
354683,1,2,2,潜力用户
354685,0,1,2,潜力用户
354686,0,4,2,潜力用户
354689,1,6,1,高价值用户
354690,0,7,1,高价值用户
354691,5,1,0,流失用户
354692,1,3,2,潜力用户
354693,1,1,2,潜力用户
354695,3,3,2,潜力用户
354696,2,3,2,潜力用户
354698,8,1,0,流失用户
354699,2,6,1,高价值用户
354700,3,1,2,潜力用户
354702,2,8,1,高价值用户
354703,4,3,0,流失用户
354704,8,2,0,流失用户
354705,0,4,2,潜力用户
354706,3,2,2,潜力用户
354707,3,1,2,潜力用户
354708,7,1,0,流失用户
354709,2,5,2,潜力用户
354711,3,3,2,潜力用户
354715,4,4,0,流失用户
354716,4,1,0,流失用户
354717,1,2,2,潜力用户
354718,2,1,2,潜力用户
354719,7,1,0,流失用户
354723,5,1,0,流失用户
354724,3,3,2,潜力用户
354727,3,3,2,潜力用户
354728,2,1,2,潜力用户
354729,6,1,0,流失用户
354730,1,2,2,潜力用户
354731,7,1,0,流失用户
354733,4,2,0,流失用户
354734,0,3,2,潜力用户
354735,8,1,0,流失用户
354738,0,3,2,潜力用户
354740,2,1,2,潜力用户
354741,6,2,0,流失用户
354742,3,3,2,潜力用户
354743,2,2,2,潜力用户
354744,2,5,2,潜力用户
354746,0,3,2,潜力用户
354747,0,2,2,潜力用户
354748,0,1,2,潜力用户
354749,5,2,0,流失用户
354751,4,2,0,流失用户
354753,3,3,2,潜力用户
354754,3,2,2,潜力用户
354755,0,5,2,潜力用户
354756,1,1,2,潜力用户
354757,0,3,2,潜力用户
354759,6,4,0,流失用户
354760,0,7,1,高价值用户
354764,1,2,2,潜力用户
354765,3,11,1,高价值用户
354769,5,1,0,流失用户
354772,1,4,2,潜力用户
354773,1,3,2,潜力用户
354774,0,3,2,潜力用户
354776,2,2,2,潜力用户
354777,0,1,2,潜力用户
354778,0,2,2,潜力用户
354779,3,2,2,潜力用户
354780,0,2,2,潜力用户
354782,7,1,0,流失用户
354784,5,1,0,流失用户
354785,2,7,1,高价值用户
354787,1,2,2,潜力用户
354788,5,2,0,流失用户
354789,7,3,0,流失用户
354790,2,2,2,潜力用户
354791,0,1,2,潜力用户
354793,0,5,2,潜力用户
354795,7,1,0,流失用户
354796,8,1,0,流失用户
354797,8,2,0,流失用户
354798,8,1,0,流失用户
354799,5,6,0,流失用户
354800,5,1,0,流失用户
354801,4,1,0,流失用户
354802,2,2,2,潜力用户
354803,3,2,2,潜力用户
354805,3,1,2,潜力用户
354806,5,1,0,流失用户
354808,2,3,2,潜力用户
354809,4,1,0,流失用户
354810,0,2,2,潜力用户
354812,0,3,2,潜力用户
354813,7,1,0,流失用户
354815,1,3,2,潜力用户
354818,1,2,2,潜力用户
354820,4,1,0,流失用户
354822,4,1,0,流失用户
354823,5,3,0,流失用户
354824,0,2,2,潜力用户
354825,8,1,0,流失用户
354828,3,3,2,潜力用户
354829,8,7,0,流失用户
354830,0,7,1,高价值用户
354832,3,1,2,潜力用户
354833,7,1,0,流失用户
354834,1,8,1,高价值用户
354835,1,1,2,潜力用户
354837,4,2,0,流失用户
354839,0,1,2,潜力用户
354840,4,4,0,流失用户
354841,4,1,0,流失用户
354842,3,1,2,潜力用户
354843,1,3,2,潜力用户
354844,0,5,2,潜力用户
354846,1,3,2,潜力用户
354847,2,2,2,潜力用户
354848,7,1,0,流失用户
354849,5,3,0,流失用户
354850,3,8,1,高价值用户
354851,8,3,0,流失用户
354852,4,2,0,流失用户
354853,5,3,0,流失用户
354858,6,1,0,流失用户
354859,0,3,2,潜力用户
354861,7,1,0,流失用户
354863,2,3,2,潜力用户
354864,4,4,0,流失用户
354865,7,1,0,流失用户
354866,7,2,0,流失用户
354867,1,5,2,潜力用户
354870,6,1,0,流失用户
354871,1,5,2,潜力用户
354872,0,3,2,潜力用户
354873,3,2,2,潜力用户
354874,7,1,0,流失用户
354875,7,1,0,流失用户
354876,4,1,0,流失用户
354877,3,2,2,潜力用户
354879,0,2,2,潜力用户
354880,0,2,2,潜力用户
354881,6,1,0,流失用户
354882,5,1,0,流失用户
354883,0,1,2,潜力用户
354886,1,2,2,潜力用户
354887,1,1,2,潜力用户
354889,5,1,0,流失用户
354890,4,1,0,流失用户
354891,4,1,0,流失用户
354892,0,5,2,潜力用户
354893,8,1,0,流失用户
354894,1,7,1,高价值用户
354896,7,2,0,流失用户
354897,7,1,0,流失用户
354898,7,2,0,流失用户
354899,8,2,0,流失用户
354900,2,5,2,潜力用户
354901,0,3,2,潜力用户
354903,8,1,0,流失用户
354905,2,14,1,高价值用户
354907,4,1,0,流失用户
354909,0,3,2,潜力用户
354910,2,3,2,潜力用户
354912,1,10,1,高价值用户
354913,6,2,0,流失用户
354914,0,4,2,潜力用户
354915,0,1,2,潜力用户
354916,7,1,0,流失用户
354917,4,3,0,流失用户
354918,0,4,2,潜力用户
354919,2,3,2,潜力用户
354923,4,4,0,流失用户
354924,6,2,0,流失用户
